order_id,user_id,order_date,channel,product_id,quantity,unit_price,revenue
1672,952,2026-03-08 12:20:03,paid_search,27,2,67.89,135.78
1672,952,2026-03-08 12:20:03,paid_search,17,3,99.69,299.07
1673,962,2025-11-06 04:31:26,direct,18,1,128.0,128.0
1674,969,2026-04-15 04:07:59,referral,37,1,40.27,40.27
1674,969,2026-04-15 04:07:59,referral,35,2,23.8,47.6
1675,971,2025-12-24 07:28:28,email,10,2,112.09,224.18
1676,973,2026-04-01 00:26:09,paid_search,33,2,139.04,278.08
1676,973,2026-04-01 00:26:09,paid_search,17,2,99.69,199.38
1676,973,2026-04-01 00:26:09,paid_search,1,2,497.09,994.18
1677,988,2026-05-14 21:05:38,organic,22,2,58.42,116.84
1677,988,2026-05-14 21:05:38,organic,16,3,191.3,573.9
1677,988,2026-05-14 21:05:38,organic,17,1,94.94,94.94
1678,993,2026-03-14 08:55:44,referral,42,2,38.73,77.46
1678,993,2026-03-14 08:55:44,referral,14,2,73.61,147.22
1678,993,2026-03-14 08:55:44,referral,27,1,74.36,74.36
1679,993,2026-05-22 15:55:44,referral,4,3,536.18,1608.54
1679,993,2026-05-22 15:55:44,referral,14,1,73.61,73.61
1679,993,2026-05-22 15:55:44,referral,35,3,23.8,71.4
1680,999,2026-05-05 14:56:45,email,37,2,38.52,77.04
1680,999,2026-05-05 14:56:45,email,35,1,22.77,22.77
1680,999,2026-05-05 14:56:45,email,27,1,71.13,71.13
1681,1001,2025-12-28 11:57:33,organic,40,3,24.94,74.82
1681,1001,2025-12-28 11:57:33,organic,22,1,58.42,58.42
1681,1001,2025-12-28 11:57:33,organic,24,1,35.9,35.9
1682,1011,2026-04-03 10:31:57,paid_search,10,1,107.0,107.0
1682,1011,2026-04-03 10:31:57,paid_search,1,3,497.09,1491.27
1682,1011,2026-04-03 10:31:57,paid_search,22,1,61.34,61.34
1683,1013,2026-02-02 14:04:19,paid_search,1,2,497.09,994.18
1684,1015,2026-03-02 03:49:13,referral,33,2,152.28,304.56
1685,1015,2026-04-14 00:49:13,referral,1,3,544.43,1633.29
1686,1023,2025-12-25 08:40:56,referral,5,1,128.5,128.5
1686,1023,2025-12-25 08:40:56,referral,27,2,74.36,148.72
1686,1023,2025-12-25 08:40:56,referral,4,1,536.18,536.18
1687,1032,2026-02-16 13:56:33,email,12,1,128.61,128.61
1687,1032,2026-02-16 13:56:33,email,20,2,79.41,158.82
1687,1032,2026-02-16 13:56:33,email,32,3,131.53,394.59
1688,1034,2026-06-22 01:43:16,email,24,3,39.49,118.47
1688,1034,2026-06-22 01:43:16,email,31,2,152.52,305.04
1689,1035,2026-03-16 01:26:58,email,31,1,152.52,152.52
1689,1035,2026-03-16 01:26:58,email,14,3,70.41,211.23
1689,1035,2026-03-16 01:26:58,email,22,2,64.26,128.52
1690,1055,2026-06-13 15:57:01,organic,32,1,119.57,119.57
1691,1059,2025-12-31 15:12:19,referral,33,1,152.28,152.28
1691,1059,2025-12-31 15:12:19,referral,5,1,128.5,128.5
1692,1059,2026-01-11 19:12:19,referral,10,2,117.19,234.38
1692,1059,2026-01-11 19:12:19,referral,23,1,78.11,78.11
1693,1064,2026-03-16 13:44:51,organic,20,1,72.19,72.19
1693,1064,2026-03-16 13:44:51,organic,37,1,35.02,35.02
1694,1064,2026-03-26 16:44:51,organic,17,2,94.94,189.88
1695,1073,2025-10-04 07:55:32,email,42,2,37.05,74.1
1695,1073,2025-10-04 07:55:32,email,18,1,140.8,140.8
1695,1073,2025-10-04 07:55:32,email,1,1,520.76,520.76
1696,1073,2025-10-24 21:55:32,email,22,1,64.26,64.26
1697,1079,2026-06-23 09:02:10,email,27,2,71.13,142.26
1698,1084,2025-12-12 22:20:53,paid_search,12,2,122.77,245.54
1699,1084,2026-01-03 07:20:53,paid_search,32,3,125.55,376.65
1700,1088,2026-05-17 06:45:52,referral,11,1,108.79,108.79
1701,1090,2026-03-19 08:47:48,email,17,1,104.43,104.43
1701,1090,2026-03-19 08:47:48,email,20,2,79.41,158.82
1701,1090,2026-03-19 08:47:48,email,40,1,27.43,27.43
1702,1090,2026-04-15 01:47:48,email,5,3,122.91,368.73
1703,1094,2026-02-05 15:37:42,direct,17,2,94.94,189.88
1704,1114,2026-03-16 18:48:06,email,25,3,62.85,188.55
1704,1114,2026-03-16 18:48:06,email,12,2,128.61,257.22
1705,1115,2025-11-13 09:22:41,email,4,3,512.86,1538.58
1705,1115,2025-11-13 09:22:41,email,1,1,520.76,520.76
1705,1115,2025-11-13 09:22:41,email,25,2,62.85,125.7
1706,1118,2026-01-01 20:45:37,organic,41,3,28.59,85.77
1707,1118,2026-01-21 17:45:37,organic,25,3,57.14,171.42
1708,1121,2025-09-22 14:00:13,direct,34,3,118.45,355.35
1708,1121,2025-09-22 14:00:13,direct,25,2,57.14,114.28
1709,1121,2025-10-07 23:00:13,direct,1,3,473.42,1420.26
1709,1121,2025-10-07 23:00:13,direct,27,1,64.66,64.66
1709,1121,2025-10-07 23:00:13,direct,23,3,67.92,203.76
1710,1127,2026-06-16 00:49:43,paid_search,9,1,76.89,76.89
1710,1127,2026-06-16 00:49:43,paid_search,35,3,21.73,65.19
1710,1127,2026-06-16 00:49:43,paid_search,18,2,134.4,268.8
1711,1128,2025-10-24 10:47:19,organic,42,2,33.68,67.36
1711,1128,2025-10-24 10:47:19,organic,29,3,99.9,299.7
1712,1129,2026-03-11 00:28:08,email,11,2,104.06,208.12
1713,1129,2026-04-03 19:28:08,email,1,1,520.76,520.76
1713,1129,2026-04-03 19:28:08,email,22,1,64.26,64.26
1714,1130,2025-12-23 00:22:09,organic,9,2,73.23,146.46
1714,1130,2025-12-23 00:22:09,organic,34,2,118.45,236.9
1715,1133,2026-05-18 09:21:57,email,5,1,122.91,122.91
1715,1133,2026-05-18 09:21:57,email,23,3,74.71,224.13
1715,1133,2026-05-18 09:21:57,email,4,2,512.86,1025.72
1716,1135,2026-03-31 09:48:22,organic,5,2,111.74,223.48
1717,1137,2026-03-19 12:49:35,email,12,3,128.61,385.83
1717,1137,2026-03-19 12:49:35,email,29,2,109.89,219.78
1718,1140,2025-12-28 05:00:15,referral,4,2,536.18,1072.36
1718,1140,2025-12-28 05:00:15,referral,16,1,220.0,220.0
1719,1143,2026-06-02 14:48:48,email,31,3,152.52,457.56
1720,1150,2026-04-04 18:53:54,direct,4,2,466.24,932.48
1721,1159,2026-03-02 07:38:35,referral,33,2,152.28,304.56
1722,1165,2026-03-26 05:20:42,referral,11,3,108.79,326.37
1723,1174,2026-01-20 20:46:54,email,34,1,130.3,130.3
1723,1174,2026-01-20 20:46:54,email,35,1,22.77,22.77
1723,1174,2026-01-20 20:46:54,email,42,1,37.05,37.05
1724,1174,2026-01-27 17:46:54,email,32,2,131.53,263.06
1724,1174,2026-01-27 17:46:54,email,40,1,27.43,27.43
1724,1174,2026-01-27 17:46:54,email,14,3,70.41,211.23
1725,1182,2026-05-06 23:06:40,referral,34,3,136.22,408.66
1726,1183,2025-11-19 19:33:05,organic,10,1,101.9,101.9
1727,1198,2025-12-03 21:11:18,paid_search,20,3,75.8,227.4
1728,1203,2026-04-15 06:28:41,email,35,2,22.77,45.54
1729,1211,2026-04-09 06:19:51,organic,33,2,132.42,264.84
1730,1226,2026-04-19 06:03:54,email,14,1,70.41,70.41
1731,1232,2025-11-28 18:24:01,paid_search,9,3,76.89,230.67
1732,1233,2026-03-20 16:57:38,email,20,1,79.41,79.41
1733,1237,2026-04-26 16:25:13,direct,31,1,138.65,138.65
1734,1257,2026-03-16 06:00:18,social,32,3,101.63,304.89
1734,1257,2026-03-16 06:00:18,social,12,2,99.38,198.76
1735,1263,2026-05-05 02:19:18,referral,1,2,544.43,1088.86
1735,1263,2026-05-05 02:19:18,referral,27,1,74.36,74.36
1735,1263,2026-05-05 02:19:18,referral,42,3,38.73,116.19
1736,1286,2026-02-20 17:52:59,paid_search,35,2,21.73,43.46
1736,1286,2026-02-20 17:52:59,paid_search,20,2,75.8,151.6
1737,1299,2026-06-20 03:19:14,paid_search,4,1,489.55,489.55
1737,1299,2026-06-20 03:19:14,paid_search,25,2,60.0,120.0
1737,1299,2026-06-20 03:19:14,paid_search,1,2,497.09,994.18
1738,1303,2026-06-04 09:08:08,organic,32,3,119.57,358.71
1738,1303,2026-06-04 09:08:08,organic,22,3,58.42,175.26
1738,1303,2026-06-04 09:08:08,organic,17,2,94.94,189.88
1739,1307,2026-04-27 22:15:51,referral,33,2,152.28,304.56
1739,1307,2026-04-27 22:15:51,referral,42,1,38.73,38.73
1739,1307,2026-04-27 22:15:51,referral,31,3,159.45,478.35
1740,1312,2026-02-22 09:51:25,direct,33,3,132.42,397.26
1740,1312,2026-02-22 09:51:25,direct,41,2,28.59,57.18
1741,1318,2026-01-02 04:31:16,referral,42,2,38.73,77.46
1742,1318,2026-01-22 13:31:16,referral,11,2,108.79,217.58
1742,1318,2026-01-22 13:31:16,referral,17,1,109.18,109.18
1743,1319,2025-11-28 21:36:51,referral,18,3,147.2,441.6
1744,1320,2026-02-20 07:29:32,paid_search,14,2,67.21,134.42
1745,1326,2026-03-28 10:51:38,email,1,3,520.76,1562.28
1746,1336,2026-01-31 03:19:07,organic,10,1,101.9,101.9
1746,1336,2026-01-31 03:19:07,organic,29,2,99.9,199.8
1746,1336,2026-01-31 03:19:07,organic,35,3,20.7,62.1
1747,1338,2026-04-27 17:42:03,organic,25,3,57.14,171.42
1748,1345,2026-03-27 05:51:36,paid_search,22,3,61.34,184.02
1748,1345,2026-03-27 05:51:36,paid_search,40,2,26.19,52.38
1748,1345,2026-03-27 05:51:36,paid_search,1,1,497.09,497.09
1749,1346,2026-06-10 12:42:00,organic,16,2,191.3,382.6
1749,1346,2026-06-10 12:42:00,organic,23,1,67.92,67.92
1750,1359,2026-06-11 12:07:10,social,14,1,54.41,54.41
1750,1359,2026-06-11 12:07:10,social,29,1,84.92,84.92
1750,1359,2026-06-11 12:07:10,social,4,1,396.3,396.3
1751,1379,2026-05-05 10:21:01,paid_search,12,3,122.77,368.31
1752,1380,2026-04-27 11:34:27,email,32,2,131.53,263.06
1753,1383,2026-02-12 05:27:29,direct,17,2,94.94,189.88
1753,1383,2026-02-12 05:27:29,direct,5,3,111.74,335.22
1753,1383,2026-02-12 05:27:29,direct,12,2,116.92,233.84
1754,1385,2026-01-12 10:41:16,email,42,2,37.05,74.1
1754,1385,2026-01-12 10:41:16,email,11,2,104.06,208.12
1754,1385,2026-01-12 10:41:16,email,35,2,22.77,45.54
1755,1387,2026-01-28 02:01:40,email,14,2,70.41,140.82
1755,1387,2026-01-28 02:01:40,email,29,3,109.89,329.67
1755,1387,2026-01-28 02:01:40,email,12,2,128.61,257.22
1756,1399,2026-01-02 07:06:22,email,4,2,512.86,1025.72
1756,1399,2026-01-02 07:06:22,email,27,2,71.13,142.26
1757,1402,2025-12-11 14:11:18,email,22,3,64.26,192.78
1758,1402,2026-02-03 18:11:18,email,32,1,131.53,131.53
1758,1402,2026-02-03 18:11:18,email,42,1,37.05,37.05
1758,1402,2026-02-03 18:11:18,email,4,3,512.86,1538.58
1759,1406,2026-02-08 07:30:53,social,29,3,84.92,254.76
1759,1406,2026-02-08 07:30:53,social,20,3,61.36,184.08
1760,1408,2026-05-31 12:36:32,paid_search,33,3,139.04,417.12
1761,1409,2025-10-16 02:56:21,email,27,1,71.13,71.13
1761,1409,2025-10-16 02:56:21,email,24,3,39.49,118.47
1761,1409,2025-10-16 02:56:21,email,20,1,79.41,79.41
1762,1409,2025-12-11 14:56:21,email,24,1,39.49,39.49
1762,1409,2025-12-11 14:56:21,email,32,2,131.53,263.06
1763,1415,2026-04-05 16:09:04,organic,40,3,24.94,74.82
1763,1415,2026-04-05 16:09:04,organic,42,3,33.68,101.04
1763,1415,2026-04-05 16:09:04,organic,20,3,72.19,216.57
1764,1424,2025-11-25 02:48:16,organic,32,3,119.57,358.71
1764,1424,2025-11-25 02:48:16,organic,22,3,58.42,175.26
1764,1424,2025-11-25 02:48:16,organic,33,1,132.42,132.42
1765,1425,2025-10-25 09:01:49,referral,33,2,152.28,304.56
1766,1426,2026-05-19 01:44:52,referral,26,3,25.75,77.25
1766,1426,2026-05-19 01:44:52,referral,28,1,67.59,67.59
1767,1426,2026-05-28 10:44:52,referral,32,3,137.51,412.53
1767,1426,2026-05-28 10:44:52,referral,4,1,536.18,536.18
1767,1426,2026-05-28 10:44:52,referral,11,1,108.79,108.79
1768,1436,2026-02-25 21:13:36,organic,16,3,191.3,573.9
1768,1436,2026-02-25 21:13:36,organic,12,2,116.92,233.84
1768,1436,2026-02-25 21:13:36,organic,14,2,64.01,128.02
1769,1440,2026-03-12 12:56:25,email,4,3,512.86,1538.58
1769,1440,2026-03-12 12:56:25,email,20,1,79.41,79.41
1770,1441,2026-03-19 02:07:03,organic,32,1,119.57,119.57
1771,1441,2026-04-09 09:07:03,organic,18,2,128.0,256.0
1772,1451,2025-12-29 10:59:58,organic,31,2,138.65,277.3
1773,1452,2026-06-03 07:34:59,email,4,3,512.86,1538.58
1773,1452,2026-06-03 07:34:59,email,20,3,79.41,238.23
1773,1452,2026-06-03 07:34:59,email,27,1,71.13,71.13
1774,1457,2026-03-09 14:45:14,paid_search,5,1,117.33,117.33
1774,1457,2026-03-09 14:45:14,paid_search,38,2,8.38,16.76
1774,1457,2026-03-09 14:45:14,paid_search,11,1,99.33,99.33
1775,1459,2025-10-09 12:50:12,organic,31,2,138.65,277.3
1775,1459,2025-10-09 12:50:12,organic,19,3,49.88,149.64
1775,1459,2025-10-09 12:50:12,organic,5,2,111.74,223.48
1776,1491,2026-04-25 20:05:34,email,42,2,37.05,74.1
1777,1491,2026-05-07 17:05:34,email,16,1,210.43,210.43
1777,1491,2026-05-07 17:05:34,email,35,3,22.77,68.31
1777,1491,2026-05-07 17:05:34,email,31,2,152.52,305.04
1778,1494,2026-01-25 04:22:49,paid_search,17,2,99.69,199.38
1778,1494,2026-01-25 04:22:49,paid_search,40,1,26.19,26.19
1779,1496,2026-05-06 06:11:39,organic,20,3,72.19,216.57
1780,1496,2026-05-20 07:11:39,organic,33,1,132.42,132.42
1780,1496,2026-05-20 07:11:39,organic,10,1,101.9,101.9
1781,1498,2026-06-20 06:31:14,email,22,2,64.26,128.52
1782,1500,2026-05-07 07:45:37,organic,12,1,116.92,116.92
1782,1500,2026-05-07 07:45:37,organic,4,3,466.24,1398.72
1783,1501,2026-06-11 02:38:29,direct,17,2,94.94,189.88
1783,1501,2026-06-11 02:38:29,direct,4,1,466.24,466.24
1784,1509,2025-10-29 18:54:45,email,32,1,131.53,131.53
1785,1516,2026-03-22 12:13:05,email,32,3,131.53,394.59
1786,1516,2026-06-23 10:13:05,email,12,1,128.61,128.61
1786,1516,2026-06-23 10:13:05,email,27,1,71.13,71.13
1787,1521,2026-05-14 15:15:14,organic,38,3,7.98,23.94
1787,1521,2026-05-14 15:15:14,organic,40,2,24.94,49.88
1787,1521,2026-05-14 15:15:14,organic,17,3,94.94,284.82
1788,1524,2025-12-20 03:11:49,email,9,2,80.55,161.1
1788,1524,2025-12-20 03:11:49,email,42,1,37.05,37.05
1789,1524,2026-01-07 17:11:49,email,4,1,512.86,512.86
1789,1524,2026-01-07 17:11:49,email,25,3,62.85,188.55
1790,1526,2025-12-04 14:12:12,referral,32,3,137.51,412.53
1791,1531,2025-12-14 22:05:45,paid_search,20,3,75.8,227.4
1791,1531,2025-12-14 22:05:45,paid_search,12,1,122.77,122.77
1791,1531,2025-12-14 22:05:45,paid_search,27,3,67.89,203.67
1792,1531,2026-01-05 10:05:45,paid_search,17,3,99.69,299.07
1793,1546,2026-02-22 09:49:31,referral,11,3,108.79,326.37
1793,1546,2026-02-22 09:49:31,referral,42,2,38.73,77.46
1794,1548,2025-12-29 02:49:14,email,40,3,27.43,82.29
1794,1548,2025-12-29 02:49:14,email,32,2,131.53,263.06
1795,1549,2025-11-22 05:21:39,email,14,3,70.41,211.23
1795,1549,2025-11-22 05:21:39,email,4,2,512.86,1025.72
1796,1557,2026-06-12 07:38:50,paid_search,4,2,489.55,979.1
1796,1557,2026-06-12 07:38:50,paid_search,42,1,35.36,35.36
1797,1563,2025-12-09 07:47:31,organic,11,3,94.6,283.8
1797,1563,2025-12-09 07:47:31,organic,27,1,64.66,64.66
1797,1563,2025-12-09 07:47:31,organic,40,2,24.94,49.88
1798,1566,2025-12-19 16:10:01,social,11,3,80.41,241.23
1798,1566,2025-12-19 16:10:01,social,4,1,396.3,396.3
1798,1566,2025-12-19 16:10:01,social,23,1,57.73,57.73
1799,1574,2025-12-12 21:37:38,email,20,2,79.41,158.82
1799,1574,2025-12-12 21:37:38,email,22,1,64.26,64.26
1800,1577,2025-10-28 10:05:05,referral,20,1,83.02,83.02
1800,1577,2025-10-28 10:05:05,referral,11,2,108.79,217.58
1800,1577,2025-10-28 10:05:05,referral,40,1,28.68,28.68
1801,1582,2026-04-24 03:50:43,direct,31,3,138.65,415.95
1801,1582,2026-04-24 03:50:43,direct,16,3,191.3,573.9
1801,1582,2026-04-24 03:50:43,direct,5,1,111.74,111.74
1802,1582,2026-04-30 22:50:43,direct,35,2,20.7,41.4
1802,1582,2026-04-30 22:50:43,direct,32,1,119.57,119.57
1803,1582,2026-05-13 16:50:43,direct,20,3,72.19,216.57
1803,1582,2026-05-13 16:50:43,direct,25,1,57.14,57.14
1804,1595,2026-06-19 14:54:15,organic,24,3,35.9,107.7
1804,1595,2026-06-19 14:54:15,organic,40,1,24.94,24.94
1805,1598,2025-12-31 12:52:53,organic,18,3,128.0,384.0
1806,1598,2026-01-06 06:52:53,organic,5,1,111.74,111.74
1806,1598,2026-01-06 06:52:53,organic,33,3,132.42,397.26
1807,1598,2026-02-18 19:52:53,organic,37,3,35.02,105.06
1808,1599,2026-06-10 00:25:51,email,14,2,70.41,140.82
1809,1599,2026-06-23 06:25:51,email,27,3,71.13,213.39
1810,1620,2026-03-28 13:39:34,organic,26,1,22.39,22.39
1811,1624,2026-03-16 11:58:43,email,24,3,39.49,118.47
1811,1624,2026-03-16 11:58:43,email,12,1,128.61,128.61
1811,1624,2026-03-16 11:58:43,email,10,2,112.09,224.18
1812,1630,2025-11-25 02:38:44,direct,42,2,33.68,67.36
1812,1630,2025-11-25 02:38:44,direct,1,1,473.42,473.42
1812,1630,2025-11-25 02:38:44,direct,23,2,67.92,135.84
1813,1630,2026-03-11 15:38:44,direct,10,1,101.9,101.9
1814,1642,2026-05-28 00:23:26,email,20,2,79.41,158.82
1815,1647,2026-03-04 11:47:08,referral,40,2,28.68,57.36
1816,1647,2026-03-14 10:47:08,referral,37,3,40.27,120.81
1817,1648,2026-01-20 14:04:11,referral,33,2,152.28,304.56
1817,1648,2026-01-20 14:04:11,referral,32,2,137.51,275.02
1818,1648,2026-02-09 01:04:11,referral,11,3,108.79,326.37
1819,1652,2025-10-13 04:28:09,organic,31,2,138.65,277.3
1819,1652,2025-10-13 04:28:09,organic,38,3,7.98,23.94
1819,1652,2025-10-13 04:28:09,organic,23,1,67.92,67.92
1820,1654,2026-01-21 06:08:44,organic,9,3,73.23,219.69
1820,1654,2026-01-21 06:08:44,organic,5,3,111.74,335.22
1821,1658,2026-05-20 20:38:04,organic,32,2,119.57,239.14
1821,1658,2026-05-20 20:38:04,organic,25,3,57.14,171.42
1822,1665,2026-04-28 03:02:22,paid_search,22,1,61.34,61.34
1822,1665,2026-04-28 03:02:22,paid_search,20,2,75.8,151.6
1822,1665,2026-04-28 03:02:22,paid_search,14,3,67.21,201.63
1823,1672,2026-05-17 10:15:40,organic,24,1,35.9,35.9
1823,1672,2026-05-17 10:15:40,organic,9,1,73.23,73.23
1824,1676,2026-05-28 16:35:35,referral,20,1,83.02,83.02
1824,1676,2026-05-28 16:35:35,referral,12,2,134.46,268.92
1825,1678,2026-05-15 07:33:14,social,11,2,80.41,160.82
1825,1678,2026-05-15 07:33:14,social,26,2,19.03,38.06
1825,1678,2026-05-15 07:33:14,social,37,3,29.77,89.31
1826,1680,2026-05-01 22:11:51,email,40,2,27.43,54.86
1826,1680,2026-05-01 22:11:51,email,10,3,112.09,336.27
1827,1683,2026-04-22 00:58:09,paid_search,20,3,75.8,227.4
1828,1683,2026-04-25 14:58:09,paid_search,14,3,67.21,201.63
1828,1683,2026-04-25 14:58:09,paid_search,23,3,71.32,213.96
1829,1686,2025-11-19 16:57:24,organic,12,2,116.92,233.84
1829,1686,2025-11-19 16:57:24,organic,1,3,473.42,1420.26
1829,1686,2025-11-19 16:57:24,organic,26,2,22.39,44.78
1830,1693,2025-10-03 02:11:01,paid_search,14,2,67.21,134.42
1831,1693,2025-12-08 11:11:01,paid_search,25,2,60.0,120.0
1831,1693,2025-12-08 11:11:01,paid_search,5,1,117.33,117.33
1832,1696,2026-04-17 21:09:17,email,4,3,512.86,1538.58
1833,1696,2026-05-18 05:09:17,email,31,1,152.52,152.52
1834,1701,2026-05-01 03:20:28,referral,16,3,220.0,660.0
1834,1701,2026-05-01 03:20:28,referral,12,1,134.46,134.46
1834,1701,2026-05-01 03:20:28,referral,32,2,137.51,275.02
1835,1702,2026-03-21 08:16:13,email,22,2,64.26,128.52
1836,1721,2026-03-31 18:05:17,email,32,1,131.53,131.53
1837,1722,2026-02-24 23:56:30,direct,11,1,94.6,94.6
1837,1722,2026-02-24 23:56:30,direct,19,1,49.88,49.88
1837,1722,2026-02-24 23:56:30,direct,38,2,7.98,15.96
1838,1722,2026-04-02 14:56:30,direct,32,3,119.57,358.71
1838,1722,2026-04-02 14:56:30,direct,29,3,99.9,299.7
1838,1722,2026-04-02 14:56:30,direct,41,2,28.59,57.18
1839,1726,2026-03-14 18:29:20,paid_search,33,2,139.04,278.08
1839,1726,2026-03-14 18:29:20,paid_search,25,2,60.0,120.0
1839,1726,2026-03-14 18:29:20,paid_search,37,1,36.77,36.77
1840,1726,2026-04-03 18:29:20,paid_search,12,1,122.77,122.77
1840,1726,2026-04-03 18:29:20,paid_search,4,1,489.55,489.55
1840,1726,2026-04-03 18:29:20,paid_search,22,1,61.34,61.34
1841,1726,2026-04-13 06:29:20,paid_search,33,2,139.04,278.08
1841,1726,2026-04-13 06:29:20,paid_search,20,2,75.8,151.6
1841,1726,2026-04-13 06:29:20,paid_search,12,3,122.77,368.31
1842,1737,2026-05-16 18:35:20,paid_search,35,3,21.73,65.19
1842,1737,2026-05-16 18:35:20,paid_search,25,3,60.0,180.0
1842,1737,2026-05-16 18:35:20,paid_search,32,2,125.55,251.1
1843,1740,2026-06-12 19:16:24,referral,32,1,137.51,137.51
1843,1740,2026-06-12 19:16:24,referral,14,3,73.61,220.83
1844,1746,2026-05-14 01:18:51,email,31,1,152.52,152.52
1844,1746,2026-05-14 01:18:51,email,11,2,104.06,208.12
1844,1746,2026-05-14 01:18:51,email,32,3,131.53,394.59
1845,1750,2026-04-10 12:30:31,email,4,3,512.86,1538.58
1845,1750,2026-04-10 12:30:31,email,16,1,210.43,210.43
1845,1750,2026-04-10 12:30:31,email,31,2,152.52,305.04
1846,1755,2026-04-22 19:07:21,referral,24,1,41.28,41.28
1847,1763,2026-01-30 11:34:08,email,18,3,140.8,422.4
1847,1763,2026-01-30 11:34:08,email,9,2,80.55,161.1
1848,1769,2025-10-08 13:18:26,email,40,1,27.43,27.43
1848,1769,2025-10-08 13:18:26,email,14,3,70.41,211.23
1848,1769,2025-10-08 13:18:26,email,16,3,210.43,631.29
1849,1774,2026-01-01 11:47:47,email,16,3,210.43,631.29
1849,1774,2026-01-01 11:47:47,email,11,2,104.06,208.12
1850,1779,2025-09-24 22:26:53,referral,42,2,38.73,77.46
1851,1779,2025-10-08 14:26:53,referral,14,1,73.61,73.61
1852,1779,2025-10-19 01:26:53,referral,24,1,41.28,41.28
1853,1779,2025-10-28 16:26:53,referral,10,1,117.19,117.19
1854,1782,2026-01-29 16:43:09,social,37,3,29.77,89.31
1855,1783,2026-04-18 11:35:08,direct,25,3,57.14,171.42
1856,1784,2026-03-17 07:43:11,email,27,1,71.13,71.13
1857,1784,2026-04-07 09:43:11,email,22,1,64.26,64.26
1857,1784,2026-04-07 09:43:11,email,18,2,140.8,281.6
1858,1785,2026-03-09 18:18:46,organic,11,2,94.6,189.2
1858,1785,2026-03-09 18:18:46,organic,22,2,58.42,116.84
1859,1791,2026-03-31 00:30:10,direct,10,3,101.9,305.7
1859,1791,2026-03-31 00:30:10,direct,5,2,111.74,223.48
1860,1794,2025-09-11 16:05:27,organic,38,3,7.98,23.94
1860,1794,2025-09-11 16:05:27,organic,20,1,72.19,72.19
1860,1794,2025-09-11 16:05:27,organic,17,1,94.94,94.94
1861,1794,2025-10-06 10:05:27,organic,14,2,64.01,128.02
1861,1794,2025-10-06 10:05:27,organic,1,2,473.42,946.84
1862,1796,2026-04-18 18:45:33,direct,22,2,58.42,116.84
1862,1796,2026-04-18 18:45:33,direct,1,3,473.42,1420.26
1862,1796,2026-04-18 18:45:33,direct,32,3,119.57,358.71
1863,1799,2026-01-04 20:59:29,referral,17,2,109.18,218.36
1863,1799,2026-01-04 20:59:29,referral,19,3,57.36,172.08
1864,1803,2026-04-24 23:56:49,paid_search,42,1,35.36,35.36
1865,1804,2026-05-08 22:55:47,referral,5,3,128.5,385.5
1865,1804,2026-05-08 22:55:47,referral,17,2,109.18,218.36
1865,1804,2026-05-08 22:55:47,referral,1,2,544.43,1088.86
1866,1804,2026-05-21 03:55:47,referral,32,2,137.51,275.02
1867,1808,2026-02-11 21:19:40,organic,11,2,94.6,189.2
1867,1808,2026-02-11 21:19:40,organic,42,2,33.68,67.36
1867,1808,2026-02-11 21:19:40,organic,1,3,473.42,1420.26
1868,1808,2026-03-02 16:19:40,organic,12,1,116.92,116.92
1868,1808,2026-03-02 16:19:40,organic,22,3,58.42,175.26
1868,1808,2026-03-02 16:19:40,organic,17,3,94.94,284.82
1869,1816,2026-06-13 14:28:18,direct,4,2,466.24,932.48
1869,1816,2026-06-13 14:28:18,direct,33,3,132.42,397.26
1869,1816,2026-06-13 14:28:18,direct,18,2,128.0,256.0
1870,1821,2026-03-18 07:09:42,organic,12,1,116.92,116.92
1871,1822,2026-03-31 20:55:15,referral,41,1,32.88,32.88
1871,1822,2026-03-31 20:55:15,referral,18,2,147.2,294.4
1871,1822,2026-03-31 20:55:15,referral,32,2,137.51,275.02
1872,1830,2026-02-20 19:11:22,organic,20,2,72.19,144.38
1872,1830,2026-02-20 19:11:22,organic,11,3,94.6,283.8
1873,1832,2025-12-30 19:02:09,paid_search,22,2,61.34,122.68
1874,1835,2026-01-18 23:01:46,direct,22,3,58.42,175.26
1875,1843,2026-06-07 23:42:34,paid_search,40,2,26.19,52.38
1876,1854,2026-01-06 09:46:02,email,25,3,62.85,188.55
1876,1854,2026-01-06 09:46:02,email,20,3,79.41,238.23
1876,1854,2026-01-06 09:46:02,email,12,2,128.61,257.22
1877,1856,2026-01-23 22:57:41,direct,5,1,111.74,111.74
1877,1856,2026-01-23 22:57:41,direct,16,2,191.3,382.6
1877,1856,2026-01-23 22:57:41,direct,29,3,99.9,299.7
1878,1861,2026-05-31 02:22:09,email,9,2,80.55,161.1
1878,1861,2026-05-31 02:22:09,email,11,2,104.06,208.12
1878,1861,2026-05-31 02:22:09,email,24,2,39.49,78.98
1879,1865,2026-06-12 16:43:31,referral,16,3,220.0,660.0
1880,1865,2026-06-27 21:43:31,referral,4,3,536.18,1608.54
1880,1865,2026-06-27 21:43:31,referral,20,1,83.02,83.02
1881,1867,2026-01-11 04:44:33,referral,35,1,23.8,23.8
1882,1872,2026-05-13 19:45:29,email,25,3,62.85,188.55
1882,1872,2026-05-13 19:45:29,email,20,1,79.41,79.41
1883,1874,2025-12-17 09:22:02,referral,35,3,23.8,71.4
1884,1874,2026-01-19 08:22:02,referral,27,3,74.36,223.08
